SourceFile,BookingReference,CreatedDate,Reference,AttendeeStatus
D24,B1291625,2024-08-09,A1366166,Attending
D24,B1291628,2024-08-09,A1366170,Attending
D24,B1291741,2024-08-12,A1366284,Attending
D24,B1291779,2024-08-13,A1366322,Cancelled
D24,B1291822,2024-08-13,A1366371,Attending
D24,B1291823,2024-08-13,A1366372,Attending
D24,B1291828,2024-08-13,A1366380,Attending
D24,B1291832,2024-08-13,A1366384,Attending
D24,B1291979,2024-08-15,A1366540,Attending
D24,B1291980,2024-08-15,A1366541,Attending
D24,B1291994,2024-08-15,A1366555,Attending
D24,B1291998,2024-08-15,A1366559,Attending
D24,B1291999,2024-08-15,A1366560,Attending
D24,B1292001,2024-08-15,A1366562,Cancelled
D24,B1292020,2024-08-15,A1366581,Attending
D24,B1292031,2024-08-15,A1366596,Attending
D24,B1292035,2024-08-15,A1366600,Cancelled
D24,B1292070,2024-08-16,A1366635,Attending
D24,B1292071,2024-08-16,A1366636,Attending
D24,B1292078,2024-08-16,A1366643,Cancelled
D24,B1292169,2024-08-19,A1366737,Attending
D24,B1292172,2024-08-19,A1366740,Attending
D24,B1292172,2024-08-19,A1366741,Attending
D24,B1292201,2024-08-19,A1366770,Attending
D24,B1292229,2024-08-19,A1366798,Attending
D24,B1292242,2024-08-19,A1366811,Cancelled
D24,B1292328,2024-08-20,A1366898,Attending
D24,B1292337,2024-08-20,A1366907,Attending
D24,B1292364,2024-08-20,A1366934,Attending
D24,B1292378,2024-08-20,A1366948,Attending
D24,B1292379,2024-08-20,A1366949,Attending
D24,B1292408,2024-08-20,A1366978,Attending
D24,B1292449,2024-08-21,A1367019,Attending
D24,B1292455,2024-08-21,A1367025,Cancelled
D24,B1292458,2024-08-21,A1367028,Attending
D24,B1292459,2024-08-21,A1367029,Attending
D24,B1292492,2024-08-21,A1367064,Attending
D24,B1292493,2024-08-21,A1367065,Attending
D24,B1292499,2024-08-21,A1367071,Attending
D24,B1292508,2024-08-21,A1367080,Attending
D24,B1292509,2024-08-21,A1367081,Attending
D24,B1292517,2024-08-21,A1367089,Attending
D24,B1292545,2024-08-22,A1367117,Attending
D24,B1292595,2024-08-22,A1367167,Attending
D24,B1292597,2024-08-22,A1367169,Attending
D24,B1292598,2024-08-22,A1367170,Attending
D24,B1292600,2024-08-22,A1367172,Attending
D24,B1292602,2024-08-22,A1367174,Attending
D24,B1292603,2024-08-22,A1367175,Attending
D24,B1292604,2024-08-22,A1367176,Cancelled
D24,B1292609,2024-08-22,A1367181,Attending
D24,B1292684,2024-08-23,A1367257,Attending
D24,B1292689,2024-08-23,A1367262,Attending
D24,B1292943,2024-08-27,A1367519,Attending
D24,B1292948,2024-08-27,A1367524,Attending
D24,B1292958,2024-08-27,A1367534,Cancelled
D24,B1292959,2024-08-27,A1367535,Attending
D24,B1292960,2024-08-27,A1367536,Cancelled
D24,B1292963,2024-08-27,A1367539,Cancelled
D24,B1292972,2024-08-27,A1367548,Attending
D24,B1292973,2024-08-27,A1367549,Attending
D24,B1292973,2024-08-27,A1367550,Attending
D24,B1292987,2024-08-27,A1367564,Attending
D24,B1293068,2024-08-28,A1367645,Attending
D24,B1293069,2024-08-28,A1367646,Attending
D24,B1293070,2024-08-28,A1367647,Attending
D24,B1293160,2024-08-29,A1367742,Attending
D24,B1293164,2024-08-29,A1367746,Attending
D24,B1293173,2024-08-29,A1367757,Attending
D24,B1293178,2024-08-29,A1367762,Attending
D24,B1293179,2024-08-29,A1367763,Attending
D24,B1293180,2024-08-29,A1367764,Attending
D24,B1293184,2024-08-29,A1367768,Attending
D24,B1293318,2024-08-30,A1367903,Attending
D24,B1293468,2024-09-02,A1368061,Attending
D24,B1293507,2024-09-02,A1368102,Cancelled
D24,B1293510,2024-09-02,A1368105,Attending
D24,B1293542,2024-09-03,A1368137,Attending
D24,B1293564,2024-09-03,A1368159,Attending
D24,B1293603,2024-09-03,A1368199,Cancelled
D24,B1293614,2024-09-03,A1368210,Attending
D24,B1293684,2024-09-04,A1368287,Attending
D24,B1293685,2024-09-04,A1368288,Cancelled
D24,B1293712,2024-09-04,A1368315,Attending
D24,B1293722,2024-09-04,A1368325,Cancelled
D24,B1293726,2024-09-04,A1368329,Attending
D24,B1293728,2024-09-04,A1368331,Attending
D24,B1293732,2024-09-04,A1368335,Attending
D24,B1293740,2024-09-04,A1368343,Cancelled
D24,B1293901,2024-09-05,A1368508,Attending
D24,B1293908,2024-09-05,A1368515,Cancelled
D24,B1293916,2024-09-05,A1368523,Attending
D24,B1294197,2024-09-09,A1368841,Cancelled
D24,B1294245,2024-09-09,A1368892,Attending
D24,B1294248,2024-09-09,A1368895,Attending
D24,B1294342,2024-09-10,A1368989,Attending
D24,B1294345,2024-09-10,A1368992,Attending
D24,B1294390,2024-09-10,A1369037,Attending
D24,B1294391,2024-09-10,A1369038,Attending
D24,B1294394,2024-09-10,A1369041,Attending
D24,B1294398,2024-09-10,A1369045,Attending
D24,B1294399,2024-09-10,A1369046,Attending
D24,B1294400,2024-09-10,A1369047,Attending
D24,B1294403,2024-09-10,A1369050,Attending
D24,B1294405,2024-09-10,A1369052,Attending
D24,B1294650,2024-09-11,A1369300,Attending
D24,B1294664,2024-09-11,A1369314,Cancelled
D24,B1294671,2024-09-11,A1369321,Attending
D24,B1294676,2024-09-11,A1369326,Attending
D24,B1294887,2024-09-12,A1369542,Attending
D24,B1294889,2024-09-12,A1369544,Attending
D24,B1294909,2024-09-12,A1369565,Attending
D24,B1295057,2024-09-13,A1369717,Attending
D24,B1295058,2024-09-13,A1369718,Attending
D24,B1295059,2024-09-13,A1369719,Cancelled
D24,B1295063,2024-09-13,A1369725,Attending
D24,B1295076,2024-09-13,A1369738,Attending
D24,B1295077,2024-09-13,A1369739,Attending
D24,B1295085,2024-09-13,A1369747,Attending
D24,B1295086,2024-09-13,A1369748,Cancelled
D24,B1295087,2024-09-13,A1369749,Attending
D24,B1295088,2024-09-13,A1369750,Attending
D24,B1295096,2024-09-13,A1369758,Attending
D24,B1295098,2024-09-13,A1369760,Attending
D24,B1295100,2024-09-13,A1369762,Attending
D24,B1295106,2024-09-13,A1369768,Attending
D24,B1295111,2024-09-13,A1369773,Attending
D24,B1295118,2024-09-13,A1369780,Attending
D24,B1295160,2024-09-13,A1369825,Attending
D24,B1295192,2024-09-13,A1369857,Attending
D24,B1295205,2024-09-13,A1369870,Attending
D24,B1295208,2024-09-13,A1369873,Attending
D24,B1295212,2024-09-13,A1369877,Attending
D24,B1295261,2024-09-13,A1369928,Attending
D24,B1295505,2024-09-16,A1370172,Attending
D24,B1295620,2024-09-16,A1370287,Attending
D24,B1295621,2024-09-16,A1370288,Attending
D24,B1295625,2024-09-16,A1370292,Attending
D24,B1295703,2024-09-17,A1370372,Attending
D24,B1295715,2024-09-17,A1370384,Attending
D24,B1295718,2024-09-17,A1370387,Attending
D24,B1295746,2024-09-17,A1370415,Attending
D24,B1295769,2024-09-17,A1370438,Attending
D24,B1295795,2024-09-17,A1370464,Cancelled
D24,B1295798,2024-09-17,A1370467,Attending
D24,B1295922,2024-09-18,A1370592,Attending
D24,B1295985,2024-09-18,A1370661,Attending
D24,B1295994,2024-09-18,A1370670,Attending
D24,B1296240,2024-09-19,A1370916,Attending
D24,B1296240,2024-09-19,A1370917,Attending
D24,B1296240,2024-09-19,A1370918,Attending
D24,B1296245,2024-09-19,A1370923,Attending
D24,B1296248,2024-09-19,A1370926,Attending
D24,B1296250,2024-09-19,A1370928,Attending
D24,B1296262,2024-09-19,A1370940,Attending
D24,B1296292,2024-09-19,A1370970,Attending
D24,B1296336,2024-09-19,A1371014,Attending
D24,B1296337,2024-09-19,A1371015,Attending
D24,B1296339,2024-09-19,A1371017,Attending
D24,B1296341,2024-09-19,A1371019,Attending
D24,B1296342,2024-09-19,A1371020,Attending
D24,B1296353,2024-09-19,A1371031,Attending
D24,B1296354,2024-09-19,A1371032,Attending
D24,B1296465,2024-09-20,A1371143,Attending
D24,B1296469,2024-09-20,A1371147,Attending
D24,B1296486,2024-09-20,A1371164,Attending
D24,B1296540,2024-09-20,A1371218,Attending
D24,B1296550,2024-09-20,A1371228,Attending
D24,B1296570,2024-09-20,A1371248,Attending
D24,B1296828,2024-09-22,A1371509,Attending
D24,B1296968,2024-09-23,A1371650,Attending
D24,B1297136,2024-09-23,A1371818,Attending
D24,B1297233,2024-09-23,A1371915,Attending
D24,B1297252,2024-09-23,A1371934,Attending
D24,B1297374,2024-09-23,A1372056,Attending
D24,B1297378,2024-09-23,A1372060,Attending
D24,B1297380,2024-09-23,A1372062,Attending
D24,B1297383,2024-09-23,A1372065,Attending
D24,B1297386,2024-09-23,A1372068,Cancelled
D24,B1297387,2024-09-23,A1372069,Attending
D24,B1297776,2024-09-24,A1372463,Attending
D24,B1297827,2024-09-24,A1372514,Attending
D24,B1297948,2024-09-24,A1372635,Attending
D24,B1297950,2024-09-24,A1372637,Attending
D24,B1298025,2024-09-24,A1372712,Attending
D24,B1298033,2024-09-24,A1372720,Attending
D24,B1298357,2024-09-24,A1373047,Attending
D24,B1298692,2024-09-25,A1373382,Attending
D24,B1298723,2024-09-25,A1373413,Attending
D24,B1298728,2024-09-25,A1373418,Attending
D24,B1298734,2024-09-25,A1373424,Attending
D24,B1298920,2024-09-25,A1373613,Attending
D24,B1298921,2024-09-25,A1373614,Attending
D24,B1298957,2024-09-25,A1373650,Attending
D24,B1298961,2024-09-25,A1373654,Attending
D24,B1298963,2024-09-25,A1373656,Attending
D24,B1298972,2024-09-25,A1373665,Attending
D24,B1298989,2024-09-25,A1373685,Attending
D24,B1299022,2024-09-25,A1373718,Attending
D24,B1299024,2024-09-25,A1373720,Attending
D24,B1299028,2024-09-25,A1373724,Attending
D24,B1299030,2024-09-25,A1373726,Attending
D24,B1299382,2024-09-26,A1374079,Attending
D24,B1299384,2024-09-26,A1374081,Attending
D24,B1299390,2024-09-26,A1374087,Attending
D24,B1299414,2024-09-26,A1374111,Attending
D24,B1299418,2024-09-26,A1374115,Attending
D24,B1299422,2024-09-26,A1374119,Attending
D24,B1299468,2024-09-26,A1374166,Attending
D24,B1299536,2024-09-26,A1374234,Attending
D24,B1299667,2024-09-26,A1374365,Attending
D24,B1299681,2024-09-26,A1374379,Attending
D24,B1299683,2024-09-26,A1374381,Attending
D24,B1299693,2024-09-26,A1374391,Attending
D24,B1299697,2024-09-26,A1374395,Attending
D24,B1299976,2024-09-27,A1374674,Attending
D24,B1299986,2024-09-27,A1374684,Attending
D24,B1300005,2024-09-27,A1374703,Attending
D24,B1300027,2024-09-27,A1374725,Attending
D24,B1300042,2024-09-27,A1374740,Attending
D24,B1300140,2024-09-27,A1374838,Attending
D24,B1300141,2024-09-27,A1374839,Attending
D24,B1300142,2024-09-27,A1374840,Attending
D24,B1300154,2024-09-27,A1374852,Attending
D24,B1300159,2024-09-27,A1374857,Attending
D24,B1300162,2024-09-27,A1374860,Attending
D24,B1300164,2024-09-27,A1374862,Attending
D24,B1300200,2024-09-27,A1374898,Attending
D24,B1300213,2024-09-27,A1374911,Attending
D24,B1300214,2024-09-27,A1374912,Attending
D24,B1300221,2024-09-27,A1374919,Attending
D24,B1300428,2024-09-28,A1375127,Attending
D24,B1300809,2024-09-30,A1375511,Attending
D24,B1300843,2024-09-30,A1375545,Attending
D24,B1300848,2024-09-30,A1375550,Attending
D24,B1300850,2024-09-30,A1375552,Attending
D24,B1300853,2024-09-30,A1375555,Attending
D24,B1300854,2024-09-30,A1375556,Attending
D24,B1300858,2024-09-30,A1375560,Attending
D24,B1300859,2024-09-30,A1375561,Attending
D24,B1300865,2024-09-30,A1375567,Attending
D24,B1300865,2024-09-30,A1375568,Attending
D24,B1300868,2024-09-30,A1375571,Attending
D24,B1300869,2024-09-30,A1375572,Attending
D24,B1300870,2024-09-30,A1375573,Attending
D24,B1300914,2024-09-30,A1375617,Attending
D24,B1300915,2024-09-30,A1375618,Attending
D24,B1300916,2024-09-30,A1375619,Attending
D24,B1300917,2024-09-30,A1375620,Attending
D24,B1301015,2024-09-30,A1375718,Attending
D24,B1301042,2024-09-30,A1375745,Attending
D24,B1301065,2024-09-30,A1375768,Attending
D24,B1301373,2024-10-01,A1376078,Attending
D24,B1301374,2024-10-01,A1376079,Attending
D24,B1301398,2024-10-01,A1376103,Attending
D24,B1301401,2024-10-01,A1376106,Attending
D24,B1301404,2024-10-01,A1376109,Attending
D24,B1301471,2024-10-01,A1376176,Attending
D24,B1301473,2024-10-01,A1376178,Attending
D24,B1301475,2024-10-01,A1376180,Attending
D24,B1301478,2024-10-01,A1376183,Attending
D24,B1301617,2024-10-01,A1376322,Attending
D24,B1301631,2024-10-01,A1376336,Attending
D24,B1301654,2024-10-01,A1376359,Attending
D24,B1301659,2024-10-01,A1376364,Attending
D24,B1301667,2024-10-01,A1376372,Attending
D24,B1301671,2024-10-01,A1376376,Attending
D24,B1301673,2024-10-01,A1376378,Attending
D24,B1301695,2024-10-01,A1376400,Cancelled
D24,B1301977,2024-10-02,A1376682,Attending
D24,B1301989,2024-10-02,A1376694,Attending
D24,B1302037,2024-10-02,A1376742,Attending
D24,B1302040,2024-10-02,A1376745,Attending
D24,B1302042,2024-10-02,A1376747,Attending
D24,B1302047,2024-10-02,A1376752,Attending
D24,B1302071,2024-10-02,A1376776,Attending
D24,B1302116,2024-10-02,A1376821,Attending
D24,B1302120,2024-10-02,A1376825,Attending
D24,B1302163,2024-10-02,A1376868,Attending
D24,B1302308,2024-10-02,A1377013,Attending
D24,B1303096,2024-10-04,A1377803,Attending
D24,B1303135,2024-10-04,A1377842,Attending
D24,B1303138,2024-10-04,A1377845,Attending
D24,B1303139,2024-10-04,A1377846,Attending
