SourceFile,BookingReference,CreatedDate,Reference,AttendeeStatus
GP24,B1272506,2024-04-25,A1346781,Attending
GP24,B1272508,2024-04-25,A1346783,Cancelled
GP24,B1272510,2024-04-25,A1346785,Attending
GP24,B1272516,2024-04-25,A1346791,Attending
GP24,B1272517,2024-04-25,A1346792,Attending
GP24,B1272519,2024-04-25,A1346794,Attending
GP24,B1272523,2024-04-25,A1346798,Attending
GP24,B1272528,2024-04-25,A1346803,Cancelled
GP24,B1272534,2024-04-25,A1346809,Attending
GP24,B1272540,2024-04-25,A1346815,Attending
GP24,B1272569,2024-04-25,A1346844,Attending
GP24,B1272576,2024-04-25,A1346851,Attending
GP24,B1272581,2024-04-25,A1346856,Attending
GP24,B1272583,2024-04-25,A1346858,Attending
GP24,B1272587,2024-04-25,A1346862,Attending
GP24,B1272602,2024-04-25,A1346877,Cancelled
GP24,B1272606,2024-04-26,A1346881,Attending
GP24,B1272633,2024-04-26,A1346908,Attending
GP24,B1272648,2024-04-26,A1346923,Cancelled
GP24,B1272651,2024-04-26,A1346926,Attending
GP24,B1272652,2024-04-26,A1346927,Cancelled
GP24,B1272654,2024-04-26,A1346929,Cancelled
GP24,B1272663,2024-04-26,A1346938,Cancelled
GP24,B1272699,2024-04-26,A1346974,Cancelled
GP24,B1272705,2024-04-26,A1346980,Attending
GP24,B1272715,2024-04-26,A1346990,Cancelled
GP24,B1272717,2024-04-26,A1346992,Attending
GP24,B1272726,2024-04-26,A1347001,Attending
GP24,B1272728,2024-04-26,A1347003,Attending
GP24,B1272736,2024-04-26,A1347011,Attending
GP24,B1272750,2024-04-26,A1347025,Attending
GP24,B1272759,2024-04-26,A1347034,Attending
GP24,B1272770,2024-04-26,A1347045,Cancelled
GP24,B1272790,2024-04-26,A1347065,Attending
GP24,B1272814,2024-04-26,A1347089,Attending
GP24,B1272850,2024-04-26,A1347125,Attending
GP24,B1272912,2024-04-26,A1347187,Attending
GP24,B1272972,2024-04-26,A1347247,Cancelled
GP24,B1273009,2024-04-26,A1347284,Attending
GP24,B1273032,2024-04-26,A1347307,Attending
GP24,B1273576,2024-04-29,A1347852,Attending
GP24,B1273620,2024-04-29,A1347896,Cancelled
GP24,B1273760,2024-04-29,A1348037,Attending
GP24,B1273857,2024-04-29,A1348134,Attending
GP24,B1273880,2024-04-29,A1348157,Cancelled
GP24,B1273998,2024-04-29,A1348277,Cancelled
GP24,B1274131,2024-04-30,A1348410,Cancelled
GP24,B1274276,2024-04-30,A1348555,Cancelled
GP24,B1274379,2024-04-30,A1348658,Attending
GP24,B1274424,2024-04-30,A1348704,Cancelled
GP24,B1275334,2024-05-03,A1349614,Attending
GP24,B1275393,2024-05-03,A1349674,Attending
GP24,B1275430,2024-05-03,A1349711,Attending
GP24,B1275588,2024-05-03,A1349869,Attending
GP24,B1276296,2024-05-07,A1350584,Attending
GP24,B1276299,2024-05-07,A1350587,Attending
GP24,B1276365,2024-05-07,A1350654,Attending
GP24,B1276794,2024-05-08,A1351086,Cancelled
GP24,B1276795,2024-05-08,A1351087,Cancelled
GP24,B1276812,2024-05-08,A1351104,Attending
GP24,B1276849,2024-05-08,A1351141,Attending
GP24,B1277247,2024-05-09,A1351539,Attending
GP24,B1277517,2024-05-10,A1351811,Attending
GP24,B1277530,2024-05-10,A1351824,Attending
GP24,B1277533,2024-05-10,A1351827,Attending
GP24,B1278976,2024-05-14,A1353272,Attending
GP24,B1279833,2024-05-16,A1354132,Attending
GP24,B1280591,2024-05-20,A1354891,Attending
GP24,B1280593,2024-05-20,A1354893,Attending
GP24,B1280593,2024-05-20,A1354894,Attending
GP24,B1280593,2024-05-20,A1354895,Attending
GP24,B1280787,2024-05-20,A1355090,Cancelled
GP24,B1283488,2024-06-03,A1357803,Attending
GP24,B1283529,2024-06-03,A1357844,Attending
GP24,B1283710,2024-06-04,A1358034,Cancelled
GP24,B1285342,2024-06-11,A1359693,Attending
GP24,B1286030,2024-06-14,A1360393,Attending
GP24,B1286066,2024-06-14,A1360429,Attending
GP24,B1287485,2024-06-25,A1361880,Attending
GP24,B1287732,2024-06-27,A1362138,Attending
GP24,B1289243,2024-07-02,A1363669,Attending
GP24,B1289331,2024-07-03,A1363760,Attending
GP24,B1289438,2024-07-04,A1363871,Cancelled
GP24,B1289440,2024-07-04,A1363873,Cancelled
GP24,B1289441,2024-07-04,A1363874,Attending
GP24,B1289443,2024-07-04,A1363876,Attending
GP24,B1289448,2024-07-04,A1363881,Attending
GP24,B1289450,2024-07-04,A1363883,Cancelled
GP24,B1289451,2024-07-04,A1363884,Cancelled
GP24,B1289454,2024-07-04,A1363887,Attending
GP24,B1289455,2024-07-04,A1363888,Attending
GP24,B1289457,2024-07-04,A1363890,Cancelled
GP24,B1289459,2024-07-04,A1363892,Attending
GP24,B1289460,2024-07-04,A1363893,Attending
GP24,B1289462,2024-07-04,A1363895,Cancelled
GP24,B1289464,2024-07-04,A1363897,Cancelled
GP24,B1289473,2024-07-04,A1363906,Cancelled
GP24,B1289482,2024-07-04,A1363915,Cancelled
GP24,B1289498,2024-07-05,A1363931,Cancelled
GP24,B1289500,2024-07-05,A1363933,Cancelled
GP24,B1289507,2024-07-05,A1363940,Attending
GP24,B1289512,2024-07-05,A1363945,Cancelled
GP24,B1289523,2024-07-05,A1363958,Cancelled
GP24,B1289525,2024-07-05,A1363960,Attending
GP24,B1289536,2024-07-05,A1363972,Attending
GP24,B1289541,2024-07-05,A1363977,Attending
GP24,B1289590,2024-07-06,A1364029,Cancelled
GP24,B1289599,2024-07-06,A1364038,Attending
GP24,B1289628,2024-07-07,A1364068,Cancelled
GP24,B1289649,2024-07-08,A1364090,Attending
GP24,B1289656,2024-07-08,A1364097,Cancelled
GP24,B1289659,2024-07-08,A1364100,Attending
GP24,B1289710,2024-07-08,A1364158,Cancelled
GP24,B1289720,2024-07-09,A1364168,Attending
GP24,B1289732,2024-07-09,A1364180,Attending
GP24,B1289736,2024-07-09,A1364184,Attending
GP24,B1289740,2024-07-09,A1364189,Attending
GP24,B1289751,2024-07-09,A1364200,Cancelled
GP24,B1289767,2024-07-09,A1364217,Attending
GP24,B1289791,2024-07-10,A1364242,Attending
GP24,B1289797,2024-07-10,A1364248,Attending
GP24,B1289815,2024-07-10,A1364266,Cancelled
GP24,B1290068,2024-07-12,A1364533,Attending
GP24,B1290227,2024-07-15,A1364695,Attending
GP24,B1290228,2024-07-15,A1364696,Cancelled
GP24,B1290243,2024-07-15,A1364714,Attending
GP24,B1290346,2024-07-16,A1364820,Attending
GP24,B1290369,2024-07-16,A1364844,Attending
GP24,B1290434,2024-07-17,A1364917,Cancelled
GP24,B1290449,2024-07-17,A1364932,Attending
GP24,B1290450,2024-07-17,A1364933,Attending
GP24,B1290451,2024-07-17,A1364934,Attending
GP24,B1290588,2024-07-19,A1365082,Attending
GP24,B1290619,2024-07-19,A1365116,Cancelled
GP24,B1290626,2024-07-19,A1365123,Attending
GP24,B1290632,2024-07-19,A1365129,Attending
GP24,B1290733,2024-07-22,A1365234,Attending
GP24,B1290744,2024-07-22,A1365245,Attending
GP24,B1290772,2024-07-23,A1365273,Attending
GP24,B1290776,2024-07-23,A1365277,Attending
GP24,B1290805,2024-07-24,A1365306,Attending
GP24,B1290809,2024-07-24,A1365310,Attending
GP24,B1290819,2024-07-24,A1365320,Attending
GP24,B1290830,2024-07-24,A1365331,Attending
GP24,B1290847,2024-07-25,A1365351,Attending
GP24,B1290848,2024-07-25,A1365352,Attending
GP24,B1290849,2024-07-25,A1365353,Attending
GP24,B1290914,2024-07-26,A1365419,Attending
GP24,B1290965,2024-07-29,A1365470,Cancelled
GP24,B1290966,2024-07-29,A1365471,Cancelled
GP24,B1290967,2024-07-29,A1365472,Attending
GP24,B1290968,2024-07-29,A1365473,Attending
GP24,B1290969,2024-07-29,A1365474,Attending
GP24,B1290971,2024-07-29,A1365476,Attending
GP24,B1290973,2024-07-29,A1365478,Attending
GP24,B1290973,2024-07-29,A1365479,Attending
GP24,B1290973,2024-07-29,A1365480,Attending
GP24,B1290973,2024-07-29,A1365481,Attending
GP24,B1290993,2024-07-29,A1365501,Attending
GP24,B1290994,2024-07-29,A1365502,Attending
GP24,B1290995,2024-07-29,A1365503,Attending
GP24,B1290996,2024-07-29,A1365504,Attending
GP24,B1290998,2024-07-29,A1365506,Attending
GP24,B1290999,2024-07-29,A1365507,Attending
GP24,B1291001,2024-07-29,A1365509,Attending
GP24,B1291003,2024-07-29,A1365511,Attending
GP24,B1291004,2024-07-29,A1365512,Attending
GP24,B1291005,2024-07-29,A1365513,Attending
GP24,B1291006,2024-07-29,A1365514,Attending
GP24,B1291008,2024-07-29,A1365516,Attending
GP24,B1291009,2024-07-29,A1365517,Attending
GP24,B1291010,2024-07-29,A1365518,Attending
GP24,B1291011,2024-07-29,A1365519,Attending
GP24,B1291012,2024-07-29,A1365520,Attending
GP24,B1291015,2024-07-29,A1365523,Attending
GP24,B1291110,2024-07-31,A1365637,Attending
GP24,B1291111,2024-07-31,A1365638,Attending
GP24,B1291168,2024-08-02,A1365698,Attending
GP24,B1291175,2024-08-02,A1365705,Attending
GP24,B1291291,2024-08-05,A1365824,Cancelled
GP24,B1291292,2024-08-05,A1365825,Attending
GP24,B1291297,2024-08-05,A1365830,Cancelled
GP24,B1291317,2024-08-06,A1365850,Cancelled
GP24,B1291318,2024-08-06,A1365851,Attending
GP24,B1291319,2024-08-06,A1365852,Attending
GP24,B1291321,2024-08-06,A1365854,Attending
GP24,B1291375,2024-08-07,A1365909,Attending
GP24,B1291377,2024-08-07,A1365911,Attending
GP24,B1291441,2024-08-08,A1365978,Attending
GP24,B1291564,2024-08-09,A1366105,Cancelled
GP24,B1291568,2024-08-09,A1366109,Cancelled
GP24,B1291721,2024-08-12,A1366264,Attending
GP24,B1291887,2024-08-14,A1366442,Attending
GP24,B1291888,2024-08-14,A1366443,Attending
GP24,B1291889,2024-08-14,A1366444,Attending
GP24,B1291890,2024-08-14,A1366445,Attending
GP24,B1291891,2024-08-14,A1366446,Attending
GP24,B1291892,2024-08-14,A1366447,Attending
GP24,B1291893,2024-08-14,A1366448,Attending
GP24,B1292010,2024-08-15,A1366571,Attending
GP24,B1292011,2024-08-15,A1366572,Attending
GP24,B1292084,2024-08-16,A1366649,Attending
GP24,B1292357,2024-08-20,A1366927,Cancelled
GP24,B1292534,2024-08-22,A1367106,Attending
GP24,B1292538,2024-08-22,A1367110,Cancelled
GP24,B1292553,2024-08-22,A1367125,Attending
GP24,B1292607,2024-08-22,A1367179,Attending
GP24,B1292608,2024-08-22,A1367180,Attending
GP24,B1292613,2024-08-22,A1367185,Cancelled
GP24,B1292619,2024-08-22,A1367191,Attending
GP24,B1292622,2024-08-22,A1367194,Attending
GP24,B1292623,2024-08-22,A1367195,Attending
GP24,B1292631,2024-08-22,A1367203,Attending
GP24,B1292633,2024-08-22,A1367205,Attending
GP24,B1292635,2024-08-22,A1367207,Cancelled
GP24,B1292672,2024-08-23,A1367245,Attending
GP24,B1292677,2024-08-23,A1367250,Cancelled
GP24,B1292679,2024-08-23,A1367252,Attending
GP24,B1292951,2024-08-27,A1367527,Cancelled
GP24,B1292952,2024-08-27,A1367528,Attending
GP24,B1292953,2024-08-27,A1367529,Cancelled
GP24,B1292962,2024-08-27,A1367538,Attending
GP24,B1292991,2024-08-27,A1367568,Attending
GP24,B1293054,2024-08-28,A1367631,Attending
GP24,B1293059,2024-08-28,A1367636,Attending
GP24,B1293064,2024-08-28,A1367641,Attending
GP24,B1293066,2024-08-28,A1367643,Attending
GP24,B1293082,2024-08-28,A1367660,Attending
GP24,B1293084,2024-08-28,A1367662,Attending
GP24,B1293118,2024-08-29,A1367700,Attending
GP24,B1293121,2024-08-29,A1367703,Cancelled
GP24,B1293122,2024-08-29,A1367704,Cancelled
GP24,B1293123,2024-08-29,A1367705,Attending
GP24,B1293124,2024-08-29,A1367706,Attending
GP24,B1293125,2024-08-29,A1367707,Attending
GP24,B1293126,2024-08-29,A1367708,Attending
GP24,B1293127,2024-08-29,A1367709,Attending
GP24,B1293129,2024-08-29,A1367711,Attending
GP24,B1293132,2024-08-29,A1367714,Attending
GP24,B1293133,2024-08-29,A1367715,Attending
GP24,B1293159,2024-08-29,A1367741,Attending
GP24,B1293162,2024-08-29,A1367744,Attending
GP24,B1293170,2024-08-29,A1367752,Attending
GP24,B1293175,2024-08-29,A1367759,Attending
GP24,B1293259,2024-08-30,A1367844,Attending
GP24,B1293261,2024-08-30,A1367846,Attending
GP24,B1293262,2024-08-30,A1367847,Attending
GP24,B1293295,2024-08-30,A1367880,Attending
GP24,B1293302,2024-08-30,A1367887,Attending
GP24,B1293306,2024-08-30,A1367891,Attending
GP24,B1293308,2024-08-30,A1367893,Attending
GP24,B1293546,2024-09-03,A1368141,Attending
GP24,B1293548,2024-09-03,A1368143,Attending
GP24,B1293553,2024-09-03,A1368148,Attending
GP24,B1293555,2024-09-03,A1368150,Attending
GP24,B1293577,2024-09-03,A1368173,Attending
GP24,B1293578,2024-09-03,A1368174,Attending
GP24,B1293608,2024-09-03,A1368204,Attending
GP24,B1293670,2024-09-04,A1368273,Attending
GP24,B1293724,2024-09-04,A1368327,Attending
GP24,B1293733,2024-09-04,A1368336,Attending
GP24,B1293867,2024-09-05,A1368471,Attending
GP24,B1293884,2024-09-05,A1368488,Attending
GP24,B1293886,2024-09-05,A1368490,Attending
GP24,B1293887,2024-09-05,A1368491,Attending
GP24,B1293890,2024-09-05,A1368494,Attending
GP24,B1293892,2024-09-05,A1368499,Attending
GP24,B1293897,2024-09-05,A1368504,Attending
GP24,B1293898,2024-09-05,A1368505,Attending
GP24,B1294175,2024-09-09,A1368817,Attending
GP24,B1294182,2024-09-09,A1368824,Attending
GP24,B1294205,2024-09-09,A1368849,Attending
GP24,B1294205,2024-09-09,A1368850,Attending
GP24,B1294205,2024-09-09,A1368851,Attending
GP24,B1294205,2024-09-09,A1368852,Attending
GP24,B1294480,2024-09-10,A1369129,Attending
GP24,B1294638,2024-09-11,A1369288,Attending
GP24,B1294639,2024-09-11,A1369289,Attending
NP21,B871340,2020-09-02,A939143,Attending
NP21,B872513,2020-09-10,A940319,Attending
NP21,B872514,2020-09-10,A940320,Attending
NP21,B872515,2020-09-10,A940321,Attending
NP21,B872516,2020-09-10,A940322,Attending
NP21,B872517,2020-09-10,A940323,Attending
NP21,B872518,2020-09-10,A940324,Attending
NP21,B872519,2020-09-10,A940325,Attending
NP21,B872520,2020-09-10,A940326,Attending
NP21,B872522,2020-09-10,A940328,Attending
NP21,B872523,2020-09-10,A940329,Attending
NP21,B872524,2020-09-10,A940330,Attending
NP21,B872528,2020-09-10,A940334,Attending
NP21,B872532,2020-09-10,A940338,Attending
NP21,B872534,2020-09-10,A940340,Attending
NP21,B872537,2020-09-10,A940343,Attending
NP21,B872538,2020-09-10,A940344,Attending
NP21,B872542,2020-09-10,A940348,Attending
NP21,B872543,2020-09-10,A940349,Attending
NP21,B872552,2020-09-10,A940358,Attending
NP21,B872553,2020-09-10,A940359,Attending
NP21,B872554,2020-09-10,A940360,Attending
NP21,B872558,2020-09-10,A940364,Attending
NP21,B872559,2020-09-10,A940365,Attending
NP21,B872560,2020-09-10,A940366,Attending
NP21,B872561,2020-09-10,A940367,Attending
NP21,B872563,2020-09-10,A940369,Attending
NP21,B872565,2020-09-10,A940371,Attending
NP21,B872566,2020-09-10,A940372,Attending
NP21,B872568,2020-09-10,A940374,Attending
NP21,B872569,2020-09-10,A940375,Attending
NP21,B872571,2020-09-10,A940377,Attending
NP21,B872572,2020-09-10,A940378,Attending
NP21,B872573,2020-09-10,A940379,Attending
NP21,B872574,2020-09-10,A940380,Attending
NP21,B872575,2020-09-10,A940381,Attending
NP21,B872578,2020-09-10,A940384,Attending
NP21,B872580,2020-09-10,A940386,Attending
NP21,B872582,2020-09-10,A940388,Attending
NP21,B872584,2020-09-10,A940390,Attending
NP21,B872586,2020-09-10,A940392,Attending
NP21,B872588,2020-09-10,A940394,Attending
NP21,B872589,2020-09-10,A940395,Attending
NP21,B872601,2020-09-10,A940407,Attending
NP21,B872604,2020-09-10,A940410,Attending
NP21,B872620,2020-09-10,A940426,Attending
NP21,B872622,2020-09-10,A940428,Attending
NP21,B872624,2020-09-10,A940430,Attending
NP21,B872626,2020-09-10,A940432,Attending
NP21,B872633,2020-09-10,A940439,Attending
NP21,B872638,2020-09-10,A940444,Attending
NP21,B872640,2020-09-10,A940446,Attending
NP21,B872652,2020-09-10,A940458,Attending
NP21,B872666,2020-09-10,A940472,Attending
NP21,B872677,2020-09-11,A940483,Attending
NP21,B872684,2020-09-11,A940490,Attending
NP21,B872687,2020-09-11,A940493,Attending
NP21,B872689,2020-09-11,A940495,Attending
NP21,B872691,2020-09-11,A940497,Attending
NP21,B872722,2020-09-11,A940528,Attending
NP21,B872739,2020-09-11,A940545,Attending
NP21,B872744,2020-09-11,A940550,Attending
NP21,B872755,2020-09-11,A940561,Attending
NP21,B872759,2020-09-11,A940565,Attending
NP21,B872770,2020-09-11,A940576,Attending
NP21,B872814,2020-09-11,A940620,Attending
NP21,B872824,2020-09-12,A940630,Attending
NP21,B872930,2020-09-14,A940736,Attending
NP21,B872954,2020-09-14,A940760,Attending
NP21,B872960,2020-09-14,A940766,Attending
NP21,B872986,2020-09-14,A940792,Attending
NP21,B872993,2020-09-14,A940799,Attending
NP21,B873008,2020-09-14,A940814,Attending
NP21,B873342,2020-09-15,A941148,Attending
NP21,B873367,2020-09-15,A941173,Attending
NP21,B873439,2020-09-16,A941245,Attending
NP21,B873641,2020-09-16,A941447,Attending
NP21,B873707,2020-09-16,A941513,Attending
NP21,B873740,2020-09-16,A941546,Attending
NP21,B873819,2020-09-16,A941626,Attending
NP21,B873850,2020-09-16,A941656,Attending
NP21,B874003,2020-09-17,A941809,Attending
NP21,B874005,2020-09-17,A941811,Attending
NP21,B874006,2020-09-17,A941812,Attending
NP21,B874007,2020-09-17,A941813,Attending
NP21,B874009,2020-09-17,A941815,Attending
NP21,B874011,2020-09-17,A941817,Attending
NP21,B874013,2020-09-17,A941819,Attending
NP21,B874014,2020-09-17,A941820,Attending
NP21,B874015,2020-09-17,A941821,Attending
NP21,B874016,2020-09-17,A941822,Attending
NP21,B874017,2020-09-17,A941823,Attending
NP21,B874023,2020-09-17,A941829,Attending
NP21,B874026,2020-09-17,A941832,Attending
NP21,B874028,2020-09-17,A941834,Attending
NP21,B874030,2020-09-17,A941836,Attending
NP21,B874033,2020-09-17,A941839,Attending
NP21,B874036,2020-09-17,A941842,Attending
NP21,B874037,2020-09-17,A941843,Attending
NP21,B874038,2020-09-17,A941844,Attending
NP21,B874040,2020-09-17,A941846,Attending
NP21,B874049,2020-09-17,A941855,Attending
NP21,B874050,2020-09-17,A941856,Attending
NP21,B874066,2020-09-17,A941872,Attending
NP21,B874067,2020-09-17,A941873,Attending
NP21,B874085,2020-09-17,A941891,Attending
NP21,B874092,2020-09-17,A941898,Attending
NP21,B874094,2020-09-17,A941900,Attending
NP21,B874103,2020-09-17,A941909,Attending
NP21,B874120,2020-09-17,A941926,Attending
NP21,B874187,2020-09-17,A941993,Attending
NP21,B874194,2020-09-17,A942000,Attending
NP21,B874226,2020-09-17,A942032,Attending
NP21,B874260,2020-09-17,A942066,Attending
NP21,B874338,2020-09-17,A942144,Attending
NP21,B874363,2020-09-18,A942169,Attending
NP21,B874507,2020-09-18,A942313,Attending
NP21,B874533,2020-09-18,A942339,Attending
NP21,B874838,2020-09-20,A942644,Attending
NP21,B874906,2020-09-21,A942712,Attending
NP21,B874908,2020-09-21,A942714,Attending
NP21,B875022,2020-09-21,A942830,Attending
NP21,B875033,2020-09-21,A942841,Attending
NP21,B875034,2020-09-21,A942842,Attending
NP21,B875036,2020-09-21,A942844,Attending
NP21,B875059,2020-09-21,A942867,Attending
NP21,B875281,2020-09-21,A943089,Attending
NP21,B875455,2020-09-22,A943263,Attending
NP21,B875599,2020-09-22,A943407,Attending
NP21,B875900,2020-09-22,A943708,Attending
NP21,B875994,2020-09-22,A943802,Attending
NP21,B877042,2020-09-24,A944851,Attending
NP21,B877723,2020-09-25,A945532,Attending
NP21,B877743,2020-09-25,A945552,Attending
NP21,B879753,2020-09-28,A947563,Attending
NP21,B885598,2020-10-07,A953415,Attending
NP21,B888409,2020-10-12,A956231,Attending
NP21,B890190,2020-10-14,A958017,Attending
NP21,B895064,2020-10-24,A962905,Attending
NP21,B899209,2020-11-03,A967054,Attending
NP21,B900226,2020-11-05,A968071,Attending
NP21,B904441,2020-11-13,A972290,Attending
NP21,B908719,2020-11-23,A976570,Attending
NP21,B909827,2020-11-25,A977680,Attending
NP21,B909850,2020-11-25,A977703,Attending
NP21,B943905,2021-02-18,A1011852,Attending
NP21,B945714,2021-02-22,A1013671,Attending
NP21,B947617,2021-02-24,A1015587,Attending
NP21,B963001,2021-03-25,A1031092,Attending
NP21,B967801,2021-04-12,A1035909,Attending
NP21,B975386,2021-04-27,A1043519,Attending
NP21,B978756,2021-05-06,A1046899,Attending
NP21,B978756,2021-05-06,A1046900,Attending
NP21,B981021,2021-05-12,A1049207,Attending
NP21,B981032,2021-05-12,A1049218,Attending
NP21,B983534,2021-05-18,A1051720,Attending
NP21,B983545,2021-05-18,A1051731,Attending
NP21,B983546,2021-05-18,A1051732,Attending
NP21,B983554,2021-05-18,A1051740,Attending
NP21,B983588,2021-05-18,A1051775,Attending
NP21,B992376,2021-06-14,A1060583,Attending
NP21,B997565,2021-07-12,A1065790,Attending
NP21,B997796,2021-07-14,A1066035,Attending
NP21,B997797,2021-07-14,A1066036,Attending
NP21,B998036,2021-07-16,A1066278,Attending
NP21,B998055,2021-07-16,A1066303,Attending
NP21,B998309,2021-07-21,A1066574,Attending
NP21,B998979,2021-08-03,A1067250,Attending
NP21,B999139,2021-08-06,A1067413,Attending
NP21,B999412,2021-08-11,A1067690,Attending
NP21,B999417,2021-08-11,A1067695,Attending
NP21,B999419,2021-08-11,A1067697,Attending
NP21,B999420,2021-08-11,A1067698,Attending
NP21,B999421,2021-08-11,A1067699,Attending
NP21,B999423,2021-08-11,A1067701,Attending
NP21,B999425,2021-08-11,A1067703,Attending
NP21,B999427,2021-08-11,A1067705,Attending
NP21,B999432,2021-08-11,A1067710,Attending
NP21,B999433,2021-08-11,A1067711,Attending
NP21,B999434,2021-08-11,A1067712,Attending
NP21,B999436,2021-08-11,A1067714,Attending
NP21,B999437,2021-08-11,A1067715,Attending
NP21,B999438,2021-08-11,A1067716,Attending
NP21,B999439,2021-08-11,A1067717,Attending
NP21,B999440,2021-08-11,A1067718,Attending
NP21,B999441,2021-08-11,A1067719,Attending
NP21,B999442,2021-08-11,A1067720,Attending
NP21,B999447,2021-08-11,A1067725,Attending
NP21,B999448,2021-08-11,A1067726,Attending
NP21,B999452,2021-08-11,A1067730,Attending
NP21,B999455,2021-08-11,A1067733,Attending
NP21,B999462,2021-08-11,A1067740,Attending
NP21,B999465,2021-08-11,A1067743,Attending
NP21,B999479,2021-08-12,A1067757,Attending
NP21,B999516,2021-08-12,A1067795,Attending
NP21,B999545,2021-08-12,A1067824,Attending
NP21,B999548,2021-08-12,A1067827,Attending
NP21,B999551,2021-08-12,A1067830,Attending
NP21,B999680,2021-08-16,A1067959,Attending
NP21,B999727,2021-08-16,A1068007,Attending
NP21,B999765,2021-08-17,A1068045,Attending
NP21,B999872,2021-08-18,A1068152,Attending
NP21,B999944,2021-08-19,A1068224,Attending
NP21,B999953,2021-08-19,A1068233,Attending
NP21,B1000391,2021-08-25,A1068675,Attending
NP21,B1000394,2021-08-25,A1068678,Attending
NP21,B1000776,2021-08-31,A1069068,Attending
NP21,B1000797,2021-08-31,A1069089,Attending
NP21,B1000939,2021-09-01,A1069231,Attending
NP21,B1001095,2021-09-02,A1069387,Attending
NP21,B1001098,2021-09-02,A1069390,Attending
NP21,B1001116,2021-09-02,A1069408,Attending
NP21,B1001117,2021-09-02,A1069409,Attending
NP21,B1001346,2021-09-03,A1069644,Attending
NP21,B1001722,2021-09-06,A1070027,Attending
NP21,B1001772,2021-09-07,A1070077,Attending
NP21,B1005313,2021-09-24,A1073641,Attending
NP21,B1005316,2021-09-24,A1073644,Attending
NP21,B1005430,2021-09-24,A1073758,Attending
NP21,B1005439,2021-09-24,A1073767,Attending
NP21,B1005445,2021-09-24,A1073773,Attending
NP21,B1005448,2021-09-24,A1073776,Attending
NP21,B1005450,2021-09-24,A1073778,Attending
NP21,B1005453,2021-09-24,A1073781,Attending
NP21,B1006358,2021-09-27,A1074686,Attending
NP21,B1006359,2021-09-27,A1074687,Attending
NP21,B1006368,2021-09-27,A1074696,Attending
NP21,B1006373,2021-09-27,A1074701,Attending
NP21,B1006419,2021-09-27,A1074747,Attending
NP21,B1006431,2021-09-27,A1074759,Attending
NP21,B1006437,2021-09-27,A1074765,Attending
NP21,B1006445,2021-09-27,A1074773,Attending
NP21,B1006453,2021-09-27,A1074781,Attending
NP21,B1006472,2021-09-27,A1074800,Attending
NP21,B1006774,2021-09-28,A1075102,Attending
NP21,B1006778,2021-09-28,A1075106,Attending
NP21,B1006817,2021-09-28,A1075145,Attending
NP21,B1006835,2021-09-28,A1075163,Attending
NP21,B1006875,2021-09-28,A1075203,Attending
NP21,B1006891,2021-09-28,A1075219,Attending
NP21,B1006897,2021-09-28,A1075225,Attending
NP21,B1006978,2021-09-28,A1075306,Attending
NP21,B1007147,2021-09-28,A1075475,Attending
NP21,B1007453,2021-09-29,A1075781,Attending
NP21,B1007469,2021-09-29,A1075797,Attending
NP21,B1007652,2021-09-29,A1075980,Attending
NP21,B1007897,2021-09-30,A1076225,Attending
NP21,B1007914,2021-09-30,A1076243,Attending
NP21,B1007928,2021-09-30,A1076257,Attending
NP21,B1007933,2021-09-30,A1076262,Attending
NP21,B1008236,2021-09-30,A1076565,Attending
NP21,B1008258,2021-09-30,A1076587,Attending
NP21,B1008394,2021-09-30,A1076723,Attending
NP21,B1008591,2021-10-01,A1076921,Attending
NP21,B1008593,2021-10-01,A1076923,Attending
NP21,B1009734,2021-10-04,A1078066,Attending
NP21,B1009756,2021-10-04,A1078087,Attending
NP21,B1009819,2021-10-04,A1078150,Attending
NP21,B1009897,2021-10-04,A1078228,Attending
NP21,B1011731,2021-10-05,A1080062,Attending
NP21,B1011761,2021-10-05,A1080092,Attending
NP21,B1013141,2021-10-06,A1081472,Attending
NP21,B1013400,2021-10-07,A1081731,Attending
NP21,B1014180,2021-10-08,A1082512,Attending
NP21,B1014193,2021-10-08,A1082525,Attending
NP21,B1014195,2021-10-08,A1082527,Attending
NP21,B1014198,2021-10-08,A1082530,Attending
NP21,B1014200,2021-10-08,A1082532,Attending
NP21,B1014216,2021-10-08,A1082548,Attending
NP21,B1015007,2021-10-11,A1083339,Attending
NP21,B1015172,2021-10-11,A1083505,Attending
NP21,B1015424,2021-10-11,A1083757,Attending
NP21,B1015437,2021-10-11,A1083770,Attending
NP21,B1015438,2021-10-11,A1083771,Attending
NP21,B1015754,2021-10-12,A1084087,Attending
NP21,B1017434,2021-10-14,A1085769,Attending
NP21,B1017435,2021-10-14,A1085770,Attending
NP21,B1017951,2021-10-15,A1086289,Attending
NP21,B1018082,2021-10-15,A1086420,Attending
NP21,B1018824,2021-10-18,A1087162,Attending
NP21,B1019030,2021-10-18,A1087370,Attending
NP21,B1019072,2021-10-18,A1087412,Attending
NP21,B1019074,2021-10-18,A1087414,Attending
NP21,B1019667,2021-10-19,A1088007,Attending
NP21,B1019679,2021-10-19,A1088019,Attending
NP21,B1019689,2021-10-19,A1088029,Attending
NP21,B1019713,2021-10-19,A1088053,Attending
NP21,B1019719,2021-10-19,A1088059,Attending
NP21,B1019751,2021-10-19,A1088091,Attending
